timestamp,printerStatus,Job_Owner_ID,Job_Owner_Name,JobProgress
1761115257383,OFFLINE,N/A,N/A,0
1761115185783,OFFLINE,N/A,N/A,0
1761115113154,OFFLINE,N/A,N/A,0
1761115040417,OFFLINE,N/A,N/A,0
1761114967153,OFFLINE,N/A,N/A,0
1761114894659,OFFLINE,N/A,N/A,0
1761114821955,OFFLINE,N/A,N/A,0
1761114749157,OFFLINE,N/A,N/A,0
1761114676743,OFFLINE,N/A,N/A,0
1761114603010,OFFLINE,N/A,N/A,0
1761114530222,OFFLINE,N/A,N/A,0
1761114458741,OFFLINE,N/A,N/A,0
1761114385203,OFFLINE,N/A,N/A,0
1761114312327,OFFLINE,N/A,N/A,0
1761114239693,OFFLINE,N/A,N/A,0
1761114166899,OFFLINE,N/A,N/A,0
1761114092957,OFFLINE,N/A,N/A,0
1761114019632,OFFLINE,N/A,N/A,0
1761113947148,OFFLINE,N/A,N/A,0
1761113874392,OFFLINE,N/A,N/A,0
1761113802025,OFFLINE,N/A,N/A,0
1761113728597,OFFLINE,N/A,N/A,0
1761113655086,OFFLINE,N/A,N/A,0
1761113581038,OFFLINE,N/A,N/A,0
1761113509283,OFFLINE,N/A,N/A,0
1761113435718,OFFLINE,N/A,N/A,0
1761113364155,OFFLINE,N/A,N/A,0
1761113290421,OFFLINE,N/A,N/A,0
1761113217724,OFFLINE,N/A,N/A,0
1761113145137,OFFLINE,N/A,N/A,0
1761113073389,OFFLINE,N/A,N/A,0
1761113000843,OFFLINE,N/A,N/A,0
1761112928235,OFFLINE,N/A,N/A,0
1761112855729,OFFLINE,N/A,N/A,0
1761112783959,OFFLINE,N/A,N/A,0
1761112710531,OFFLINE,N/A,N/A,0
1761112637547,OFFLINE,N/A,N/A,0
1761112565141,OFFLINE,N/A,N/A,0
1761112492327,OFFLINE,N/A,N/A,0
1761112419728,OFFLINE,N/A,N/A,0
1761112347102,OFFLINE,N/A,N/A,0
1761112275428,OFFLINE,N/A,N/A,0
1761112202932,OFFLINE,N/A,N/A,0
1761112130803,OFFLINE,N/A,N/A,0
1761112058359,OFFLINE,N/A,N/A,0
1761111985857,OFFLINE,N/A,N/A,0
1761111911919,OFFLINE,N/A,N/A,0
1761111839215,OFFLINE,N/A,N/A,0
1761111766294,OFFLINE,N/A,N/A,0
1761111693738,OFFLINE,N/A,N/A,0
1761111621488,OFFLINE,N/A,N/A,0
1761111549608,OFFLINE,N/A,N/A,0
1761111476900,OFFLINE,N/A,N/A,0
1761111404112,OFFLINE,N/A,N/A,0
1761111331488,OFFLINE,N/A,N/A,0
1761111258781,OFFLINE,N/A,N/A,0
1761111186307,OFFLINE,N/A,N/A,0
1761111114620,OFFLINE,N/A,N/A,0
1761111042224,OFFLINE,N/A,N/A,0
1761110970317,OFFLINE,N/A,N/A,0
1761110897944,OFFLINE,N/A,N/A,0
1761110825227,OFFLINE,N/A,N/A,0
1761110752430,OFFLINE,N/A,N/A,0
1761110679792,OFFLINE,N/A,N/A,0
1761110607101,OFFLINE,N/A,N/A,0
1761110535514,OFFLINE,N/A,N/A,0
1761110462916,OFFLINE,N/A,N/A,0
1761110389336,OFFLINE,N/A,N/A,0
1761110317716,OFFLINE,N/A,N/A,0
1761110245952,OFFLINE,N/A,N/A,0
1761110173858,OFFLINE,N/A,N/A,0
1761110101362,OFFLINE,N/A,N/A,0
1761110027715,OFFLINE,N/A,N/A,0
1761109956049,OFFLINE,N/A,N/A,0
1761109884052,OFFLINE,N/A,N/A,0
1761109810207,OFFLINE,N/A,N/A,0
1761109737844,OFFLINE,N/A,N/A,0
1761109665123,OFFLINE,N/A,N/A,0
1761109592410,OFFLINE,N/A,N/A,0
1761109520944,OFFLINE,N/A,N/A,0
1761109447098,OFFLINE,N/A,N/A,0
1761109374500,OFFLINE,N/A,N/A,0
1761109302726,OFFLINE,N/A,N/A,0
1761109229721,OFFLINE,N/A,N/A,0
1761109157226,OFFLINE,N/A,N/A,0
1761109084712,OFFLINE,N/A,N/A,0
1761109012842,OFFLINE,N/A,N/A,0
1761108940202,OFFLINE,N/A,N/A,0
1761108867730,OFFLINE,N/A,N/A,0
1761108794819,OFFLINE,N/A,N/A,0
1761108722222,OFFLINE,N/A,N/A,0
1761108649626,OFFLINE,N/A,N/A,0
1761108576911,OFFLINE,N/A,N/A,0
1761108504407,OFFLINE,N/A,N/A,0
1761108431803,OFFLINE,N/A,N/A,0
1761108360014,OFFLINE,N/A,N/A,0
1761108288231,OFFLINE,N/A,N/A,0
1761108215745,OFFLINE,N/A,N/A,0
1761108144064,OFFLINE,N/A,N/A,0
1761108072489,OFFLINE,N/A,N/A,0
1761107999735,OFFLINE,N/A,N/A,0
1761107927276,OFFLINE,N/A,N/A,0
1761107854687,OFFLINE,N/A,N/A,0
1761107781970,OFFLINE,N/A,N/A,0
1761107709508,OFFLINE,N/A,N/A,0
1761107636566,OFFLINE,N/A,N/A,0
1761107563826,OFFLINE,N/A,N/A,0
1761107491344,OFFLINE,N/A,N/A,0
1761107418456,OFFLINE,N/A,N/A,0
1761107346344,OFFLINE,N/A,N/A,0
1761107273563,OFFLINE,N/A,N/A,0
1761107200119,OFFLINE,N/A,N/A,0
1761107126353,OFFLINE,N/A,N/A,0
1761107053588,OFFLINE,N/A,N/A,0
1761106980889,OFFLINE,N/A,N/A,0
1761106909310,OFFLINE,N/A,N/A,0
1761106835776,OFFLINE,N/A,N/A,0
1761106762977,OFFLINE,N/A,N/A,0
1761106691396,OFFLINE,N/A,N/A,0
1761106618492,OFFLINE,N/A,N/A,0
1761106545977,OFFLINE,N/A,N/A,0
1761106474173,OFFLINE,N/A,N/A,0
1761106402099,OFFLINE,N/A,N/A,0
1761106329625,OFFLINE,N/A,N/A,0
1761106256593,OFFLINE,N/A,N/A,0
1761106183976,OFFLINE,N/A,N/A,0
1761106112308,OFFLINE,N/A,N/A,0
1761106038675,OFFLINE,N/A,N/A,0
1761105966109,OFFLINE,N/A,N/A,0
1761105892244,OFFLINE,N/A,N/A,0
1761105819663,OFFLINE,N/A,N/A,0
1761105747255,OFFLINE,N/A,N/A,0
1761105674354,OFFLINE,N/A,N/A,0
1761105601827,OFFLINE,N/A,N/A,0
1761105529163,OFFLINE,N/A,N/A,0
1761105459333,OFFLINE,N/A,N/A,0
1761105393061,OFFLINE,N/A,N/A,0
1761105321566,OFFLINE,N/A,N/A,0
1761105249798,OFFLINE,N/A,N/A,0
1761105177187,OFFLINE,N/A,N/A,0
1761105104577,OFFLINE,N/A,N/A,0
1761105031996,OFFLINE,N/A,N/A,0
1761104959363,OFFLINE,N/A,N/A,0
1761104886785,OFFLINE,N/A,N/A,0
1761104815000,OFFLINE,N/A,N/A,0
1761104742292,OFFLINE,N/A,N/A,0
1761104670966,OFFLINE,N/A,N/A,0
1761104598389,OFFLINE,N/A,N/A,0
1761104525764,OFFLINE,N/A,N/A,0
1761104452977,OFFLINE,N/A,N/A,0
1761104380390,OFFLINE,N/A,N/A,0
1761104308353,OFFLINE,N/A,N/A,0
1761104236195,OFFLINE,N/A,N/A,0
1761104163623,OFFLINE,N/A,N/A,0
1761104090916,OFFLINE,N/A,N/A,0
1761104018509,OFFLINE,N/A,N/A,0
1761103945828,OFFLINE,N/A,N/A,0
1761103873232,OFFLINE,N/A,N/A,0
1761103800463,OFFLINE,N/A,N/A,0
1761103728903,OFFLINE,N/A,N/A,0
1761103656122,OFFLINE,N/A,N/A,0
1761103584644,OFFLINE,N/A,N/A,0
1761103511727,OFFLINE,N/A,N/A,0
1761103438928,OFFLINE,N/A,N/A,0
1761103367223,OFFLINE,N/A,N/A,0
1761103293512,OFFLINE,N/A,N/A,0
1761103219701,OFFLINE,N/A,N/A,0
1761103146569,OFFLINE,N/A,N/A,0
1761103074069,OFFLINE,N/A,N/A,0
1761103001240,OFFLINE,N/A,N/A,0
1761102928626,OFFLINE,N/A,N/A,0
1761102857187,OFFLINE,N/A,N/A,0
1761102783889,OFFLINE,N/A,N/A,0
1761102711422,OFFLINE,N/A,N/A,0
1761102636833,OFFLINE,N/A,N/A,0
1761102564001,OFFLINE,N/A,N/A,0
1761102491405,OFFLINE,N/A,N/A,0
1761102417791,OFFLINE,N/A,N/A,0
1761102345083,OFFLINE,N/A,N/A,0
1761102272491,OFFLINE,N/A,N/A,0
